Wenner_1
5
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4	20	0	50	0	30	0	40	0	47.9593637528026
4	340	0	370	0	350	0	360	0	0.330888769158764
4	110	0	155	0	125	0	140	0	0.765355128293341
4	220	0	250	0	230	0	240	0	0.332086768356884
4	270	0	285	0	275	0	280	0	0.500519125985219
4	160	0	190	0	170	0	180	0	1.93500054852877
4	70	0	100	0	80	0	90	0	12.8054188655708
4	40	0	70	0	50	0	60	0	38.710541932867
4	250	0	295	0	265	0	280	0	0.123732763155716
4	360	0	390	0	370	0	380	0	0.394910068104186
4	240	0	270	0	250	0	260	0	0.216403927820553
4	100	0	145	0	115	0	130	0	0.470095253314691
4	210	0	240	0	220	0	230	0	0.663502032179812
4	235	0	265	0	245	0	255	0	0.220857745146723
4	125	0	170	0	140	0	155	0	0.837228216424003
4	190	0	340	0	240	0	290	0	0.0356848441577746
4	170	0	320	0	220	0	270	0	0.0398600439066158
4	260	0	350	0	290	0	320	0	0.0690861562512404
4	185	0	230	0	200	0	215	0	0.260048777386576
4	170	0	350	0	230	0	290	0	0.0320133378901528
4	20	0	140	0	60	0	100	0	0.209744010782424
4	20	0	170	0	70	0	120	0	0.0972985510402075
4	150	0	330	0	210	0	270	0	0.0311867616658518
4	140	0	320	0	200	0	260	0	0.0309860167720606
4	100	0	280	0	160	0	220	0	0.0592026715120417
4	90	0	270	0	150	0	210	0	0.0785226183319981
4	195	0	225	0	205	0	215	0	0.646124717923629
4	70	0	250	0	130	0	190	0	0.0942992873802644
4	200	0	350	0	250	0	300	0	0.0370965677449927
4	60	0	240	0	120	0	180	0	0.0964040269106279
4	160	0	220	0	180	0	200	0	0.382756575135214
4	60	0	330	0	150	0	240	0	0.0464456070646288
4	220	0	400	0	280	0	340	0	0.0343954682436329
4	210	0	390	0	270	0	330	0	0.0341501385418862
4	120	0	150	0	130	0	140	0	1.17327427137444
4	240	0	285	0	255	0	270	0	0.133806887305284
4	130	0	190	0	150	0	170	0	0.508738929736962
4	10	0	190	0	70	0	130	0	0.073428561291867
4	30	0	60	0	40	0	50	0	43.0817980667029
4	160	0	340	0	220	0	280	0	0.03282701733501
4	10	0	280	0	100	0	190	0	0.0651820427616318
